sin,cos,sin2x,cos2x,3sinx,3cosx,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63
0,0,1,0,0,0,4.989857724,0.146611125,-2.795045716,-4.084158947,-5.063191797,1.621772428,2.556840222,-0.0223200809,-1.623112493,1.698315156,3.691496051,0.160268328,-3.325161633,-1.22716054,0.306175615,1.781343038,-1.058293917,-3.700361533,-4.708753489,9.685387997,3.061634252,-4.689761787,0.853016669,-3.677699961,1.953339684,5.334880849,-2.286519897,3.497199358,-4.764701777,-1.695705049,-2.346599673,1.98696982,6.40446178,2.946296371,-7.185232871,5.288388689,3.72235979,-4.257992908,-1.792019597,3.788676657,-5.783344719,-1.778813038,0.52093595,4.307755224,6.308066246,7.084966164,-0.825698016,-4.25874895,-2.53798139,1.573393823,0.27173125,-3.575181447,-3.20704722,0.402859678,3.688080298,-1.525906647,-6.54473865,-6.155771627,1.11579782,0.66148349,3.956957174,-0.234653434,-1.65974379
0,1,0,0,0,0,1.331868192,4.319437142,3.752956469,5.01006381,1.359164584,2.655789686,7.163548369,0.0714793395,-0.270843893,-1.55693057,1.508222883,-1.80373863,2.670648248,-4.289575366,1.779115561,-1.915053152,3.931087681,-7.058621546,-5.53174114,3.365773252,3.000800798,1.374917383,0.0163669821,0.921196082,-3.591028244,-0.905998024,5.325683438,0.569679441,2.310932009,-1.144362869,-4.422625549,-0.99886614,-0.891835979,-6.942327666,-1.702446754,-6.245887052,-2.252030043,3.623714204,0.210047476,0.396855914,-6.18542395,2.350379239,-4.024342129,1.008120441,-3.527549451,7.606075732,-1.333848132,-1.495070112,3.629109666,-1.67606053,0.4177927,-6.33698001,0.0426790882,5.600652756,6.02016814,9.549056647,0.567549084,2.572109874,2.56233716,-2.552673383,0.181864246,3.553908143,-3.680777052
0,0,1,0,0,0,-3.113093336,1.614446111,0.949224824,-4.495514233,3.802663234,-1.388591073,0.365963668,6.284711838,-4.789780633,1.798058294,-1.557354817,-5.189956463,-2.9767024,2.22779075,-0.761524412,-0.36978263,-1.753898048,-3.882418151,-0.955629941,-0.0410405414,-3.7220911,0.465357192,-3.333277997,-4.260958641,1.94704563,2.028992319,0.151647413,0.63484761,-0.0913877687,-4.530418274,1.776571286,-2.759477317,-4.185936032,-3.048846232,2.021853093,2.319661303,2.773239704,3.676089307,-4.289384337,-0.815287619,1.106999028,-2.670575781,-1.615815847,2.461655905,2.587868283,2.213846059,0.412700667,-3.257000767,1.117442589,0.294878396,-0.541768744,-4.727846464,-7.326361479,-3.003741251,-4.45578733,3.585916066,0.998912403,-0.226093405,1.20412244,-3.496102329,2.613302338,6.707306806,-3.587310116
0,0,1,0,0,0,4.043622078,0.50822774,5.930117411,1.926745737,-0.0613090526,7.536296739,0.330534809,-2.015151735,1.249448731,6.197382584,-1.933246777,9.949793517,-2.349103103,-2.624295511,-2.153921671,0.103617599,1.56795985,-1.215379936,3.363160798,-3.237977694,-6.631187082,-2.252876927,-2.483014687,0.0679707837,-4.812585535,-3.559756736,1.307259417,-1.913009397,-4.418085481,-4.960071783,-2.95385796,0.744733267,1.277935756,5.111578024,4.838490417,-0.0237570667,2.846287894,-2.81406986,1.127656236,10.15427776,7.068668936,-0.209517695,6.245754803,2.406547355,-2.185190631,0.586293855,-1.639629652,3.441083797,-2.699388968,0.597619568,-1.869846333,-4.781898635,-1.338549431,0.379382945,4.21459631,-2.116336916,0.352913865,0.345012115,-3.958690897,-6.247906141,0.146076043,2.643401121,-3.253120694
0,0,0,0,0,1,2.003661328,4.321288476,4.69197554,2.205780918,2.496207414,1.946407684,3.793895125,0.577914181,-1.943315133,3.151420521,-5.141199052,-2.605171947,4.986720439,3.397519292,2.55738999,0.319917121,-0.153149127,0.333600572,0.0769242882,1.325051886,-1.618680465,-1.85829728,-1.623252004,0.541055808,4.170606812,-2.625133903,0.1945757,-2.885460575,-4.658332287,-9.999737279,-7.211184728,-1.252148895,-6.592883611,-1.714650342,-3.310600595,0.770053671,-6.955644744,-2.523733747,-0.320534761,-4.182759537,-9.595442568,-4.94515948,-4.284130727,-5.419904623,-5.888825772,1.81697823,2.607039556,-5.612720324,2.311297145,5.357291422,1.578370358,4.145241513,2.05313532,2.096637831,4.57422476,1.584586547,2.034566464,0.707306647,7.32508211,-2.200057859,4.962649338,10.39613215,2.442209571
1,0,0,0,0,0,-2.16409939,-3.248381753,2.129927556,2.098459051,-0.505835144,-0.256566265,-0.201308226,-0.699463525,1.635761636,2.509145888,-0.240866659,0.560825034,5.51550211,1.937249084,-3.235604292,1.088427766,3.928959792,-2.950205823,3.351445136,4.2705726,-2.882120363,-4.681276191,0.367664806,-5.445614046,5.609985884,0.277321171,-3.431032953,-3.954729832,4.738388707,0.975202757,5.54214722,-0.94741303,-4.416618246,-0.0568710972,5.675747893,-0.847208445,-3.960199964,-0.00694285371,-0.103765545,0.83348121,-3.892928799,3.364230087,-6.499302227,-0.155879481,5.478590814,2.542049575,-3.424062666,-1.144460041,-0.775886946,-0.914502807,-0.850217747,-1.258732271,-1.891796635,1.764656738,-3.734287022,3.40762559,1.342935261,3.366275822,-1.093299656,-0.41909414,1.760867375,-2.265555067,0.606489704
0,0,0,0,1,0,1.791432259,-0.526736389,-3.528483931,2.619380178,5.34708191,2.65668611,2.492433107,-0.77948205,-0.704552139,8.213407278,6.270199605,1.885146631,-0.0693467519,6.240835577,0.630040906,5.830777461,0.827248478,4.401256906,3.825152091,4.01946816,6.756267488,5.988203948,7.070918384,1.718434869,-0.526846647,-5.879181183,-3.535441969,-1.017314526,0.558355082,11.85979674,0.000498503598,2.94960459,-5.167541709,4.62948844,-0.841048491,-1.641816162,1.125048468,-1.723455216,-3.877660158,-5.08076305,0.237917807,1.90481086,-3.338894137,-2.608653083,1.984477013,1.44566275,0.455294049,-9.283775054,-2.535248627,-5.279186454,-8.333154618,-3.979735794,1.281503762,-1.378605952,-5.538623927,-8.714088362,-0.735342725,-3.5078484,0.447867606,1.367896412,-4.797146935,-4.901147996,1.084417293
0,0,1,0,0,0,4.153795444,-1.410324756,0.184241857,1.59479681,-1.634348659,1.494823556,-1.645306365,-1.391778904,3.153991185,0.858921843,3.765157036,3.400110953,-1.765983644,-2.603120867,1.026043199,0.14172248,1.344481842,4.602356978,-3.811004008,3.248870378,3.311842695,-2.950153219,6.528687668,-3.099779525,-2.217591982,-2.89570499,2.345925826,-2.903209394,-1.902029064,-3.194599766,0.623379822,-3.030839674,4.490282483,-3.659749752,2.299611024,-8.04586943,-3.073734186,-1.205276414,-0.458558501,5.245964179,2.782344543,2.725048374,0.0878949636,3.271159088,-0.136359751,6.203845668,2.733650564,-1.416928275,4.561570133,0.0937267316,3.557522631,1.859603763,-2.681815535,-1.47183801,0.133065483,-6.626985622,1.749865914,-1.923458499,0.219771966,-0.113002393,-4.453314063,5.166605029,4.560171105
1,0,0,0,0,0,1.65914365,2.106152258,-0.581205429,-2.03942737,-0.0854939971,-1.403714334,2.565712755,-0.673733313,-2.237399635,2.447075059,3.120643937,0.121406643,2.089915793,-0.999674635,1.172394287,2.425599049,3.090993971,3.910307462,-2.293571548,-1.692430753,-1.114158692,5.027672027,1.266111363,4.555689602,-1.504530165,-1.063943296,-0.208626698,2.662510164,4.551337981,3.859365843,-2.838361253,3.128496906,4.500786825,-6.355607454,6.304244994,0.228723684,-4.495880964,-3.870431378,3.018405672,-1.106656542,2.37943509,0.526583027,1.360119665,-2.596042345,-3.211877065,-0.00831538487,-1.137570979,0.734229481,-2.221867001,1.970777782,1.343869248,0.8327047,1.970321763,-6.998732254,-2.442546662,-1.546555249,0.763212902,-6.548288851,-1.200821291,0.605311176,-3.854546574,-4.007079239,-2.150371813
0,0,0,1,0,0,1.998265174,-0.300382701,1.326772359,2.876507088,3.14633374,4.281062617,-0.264278566,6.032059618,-3.53093518,1.870612551,1.734922334,-4.195729636,-5.815966543,-0.200675517,-3.930182322,-5.217837928,1.867174732,-0.429163515,0.131033453,-4.40858676,-1.050848224,3.260795006,-1.936664777,-3.976151901,3.805751428,-1.233909924,-0.774186582,-1.879820407,0.994546123,-2.581124681,1.685862419,2.309489856,0.572851191,-7.710095108,-0.641504043,-4.810085355,2.3332497,2.277569576,-0.675113147,-0.0340479836,2.113144188,2.683536261,0.93816854,2.448936865,-9.656700869,0.201560511,1.578762595,0.158403707,-6.678686885,-2.919260146,-0.37074051,-0.779014869,3.433913387,-0.687801298,-2.32845894,-2.326979454,-1.12168799,0.742204436,0.776307044,3.891461666,0.251207985,-3.925708077,1.520900961
0,0,0,1,0,0,-2.898051145,-3.532808805,-7.408549202,-7.297501765,4.406579627,-1.111295661,4.02892718,0.788129432,0.594440033,1.521531094,1.197512001,-2.391882213,-2.231236787,-3.023978022,-2.277684277,-2.934686863,-5.833313523,2.071062122,-1.016646229,-2.460127911,-4.961909465,1.09696719,3.940062534,2.925410962,4.555847864,-1.588710198,-0.421551418,-6.991545254,1.329867598,-4.814075167,-1.29403015,-3.287977481,-2.564223148,-3.666349165,-0.268829943,-0.545810458,4.538387418,-0.820864751,3.735647709,4.928459522,6.31641432,-4.034220226,-0.546630924,-0.695622776,2.089800792,1.43205859,3.804519703,-3.477513744,1.231402739,-1.887031669,-1.284933479,-1.966225251,0.45748947,-1.287652295,-7.14183553,-1.894454913,-2.462491134,2.119076521,5.539928046,1.082853375,0.680084775,0.0520036444,-0.769043201
0,0,0,0,0,1,2.601450403,0.571016692,3.895304897,2.340245516,3.45962947,4.040873089,-2.576482155,0.62940912,2.628238511,2.330816838,4.579273597,0.0865371873,-0.0461596789,4.299939476,2.170357778,-0.103528344,-1.228611619,2.113220083,0.143502848,2.181337898,-10.94586443,0.414358573,-8.366366883,-0.965149941,-3.450901288,1.671465722,1.402518577,-5.001481696,4.525896834,-1.538217561,-3.028734126,-4.750338443,-4.635735186,-4.084175447,-1.527639437,-6.984713838,-3.43090611,-0.304594462,-2.023124557,-2.21509839,1.289124282,-4.42818542,-4.527490347,-0.787395091,-5.042034745,-0.250997534,-4.701143856,-1.787334392,-1.297289221,3.532856157,7.700837458,3.083272864,5.002064491,-2.305602704,4.594687303,-2.182568039,1.76774201,2.21453133,2.777040875,3.900393569,2.986261385,1.88539994,7.249518774
0,1,0,0,0,0,-0.00345836785,1.846717421,-1.587878491,5.832655207,3.618258737,-2.078306573,-0.412067646,-4.208415168,0.240330072,-2.344159168,5.289254429,4.932662454,-2.924450083,0.748491919,2.001193558,-1.3725744,0.527799245,2.205295388,0.0144357749,-2.05338264,6.408985319,-6.300578493,-1.29982894,2.855638979,7.749704953,6.030182036,-3.594881869,3.344892978,-1.475600251,-1.431121392,-2.095566835,0.820477479,-2.878996073,1.224962019,-6.943333689,-5.367158537,4.441773551,0.827598696,1.506328679,5.806026828,4.335518865,-3.59769736,0.750975011,1.830982629,-1.925387489,-4.429550342,-2.666154646,5.181487483,-1.899399194,-1.497182973,-3.67950504,-0.545676004,1.680811967,-1.6745709,-3.672460091,3.633165814,2.551390777,2.218953993,0.207975114,2.417670294,2.399462635,-0.824604556,1.489482616
0,1,0,0,0,0,4.513976637,-2.491655674,4.279064071,7.105311636,0.473756714,-1.976683216,1.481306631,-0.970558688,1.834866908,-3.927582752,0.107089577,1.494894528,1.168793179,1.093607142,-0.11046263,-4.250147317,1.32437235,3.84567177,6.393288199,3.943625789,-7.221212696,1.654518606,-1.545296541,-0.607261983,-3.134996459,-2.399795869,-1.065295696,-2.15026581,2.587981396,-0.547878407,-1.732075256,-1.712561085,-1.602800354,-7.253568643,-3.660669127,6.302614559,-4.849515795,5.461505816,-2.896292302,-0.888695196,-0.991663016,-0.520864079,-1.768891976,2.191006309,2.262580672,-3.124355953,-1.932645711,-1.099030051,-3.95226051,0.0954671664,-2.914018032,2.024950752,-0.754178907,9.473796778,3.610850967,1.001168828,-1.928370709,-3.410851019,3.44157479,2.870546669,-0.671884432,4.051959102,1.623551453
0,0,0,0,1,0,-3.458220674,2.148305707,4.957728261,1.630611529,1.386556138,2.063690796,-3.579515285,-4.294218752,1.665245389,-0.0351158624,3.29406355,2.164889911,2.601108518,2.222968315,2.988008615,2.86749088,-2.52581784,8.82224,1.348162616,2.734608415,-1.763451652,-0.844368672,3.690024277,1.391209453,0.751968014,-4.018145858,3.088196777,-0.167187084,-5.444351645,2.631248922,-1.116963217,-4.683223317,-1.648190676,-3.381065954,-2.119342054,-5.074582964,-1.09584388,-0.846450287,-4.714417827,-5.324144117,-8.828216619,-1.519217955,-1.798275217,2.281487635,-4.78194729,-3.339491509,-3.396627488,-3.416943594,1.048669842,1.348474442,1.5821173,-1.01085571,-5.303839716,-5.040018546,-1.555294345,-1.474459041,-4.073641141,3.261988818,-8.888192104,-0.507273989,0.889337877,-0.846270618,-0.552184475
0,0,0,0,0,1,9.64511024,4.892351417,1.817627101,1.705769298,1.27542214,0.969723259,0.14683829,2.147934018,3.683748684,3.342731268,2.010875531,1.230747652,-2.525745188,4.083490823,-9.076351026,-7.953034588,2.471072277,1.203885295,-0.929939281,-0.318345671,-5.188297314,-3.040787152,-4.339202688,-3.501235337,1.771739001,-9.228652617,-3.766491289,-5.91453009,-9.400709167,-3.901642254,0.319511564,-4.074047842,3.605888159,-1.56087508,-5.977767394,-3.052748488,-0.887032215,-3.801429,-2.379143912,-1.903818553,-3.178426551,-1.813515817,-6.235367235,-0.295050636,-1.347473503,-4.490397607,-0.550225894,-5.693788012,1.034029802,-1.180006764,0.87028621,4.329707048,-0.233329261,6.248708752,2.536209357,5.224876942,1.498080652,0.118389619,6.341927238,5.636399582,5.533043722,4.785503638,0.263864891
1,0,0,0,0,0,8.694993652,4.915490684,6.74727786,0.446448474,6.929010923,4.030614092,-4.413293309,2.166893386,-5.045580054,2.016180884,1.889833934,1.887713902,5.81451732,-0.19447895,2.23267942,-0.288607882,1.362587967,4.642482414,0.982283709,-2.186053375,-1.160405261,0.0817100271,8.859265686,-6.43699833,2.883456142,-0.119121065,1.663788911,1.423960059,-1.594319034,-1.614205232,-1.31147025,3.298316487,-3.656506783,2.637097433,-5.757290491,2.156031234,-7.571364398,0.071426387,-0.92388723,3.282535158,-1.647634619,-6.205292401,-2.715627902,2.297437695,0.394400774,5.234214884,-1.552447652,1.185445969,-1.265889325,-4.115908933,-1.000881766,1.395387131,3.696484897,5.074360925,-1.800707066,0.490943556,0.485725224,-1.257164524,-1.030303517,1.852876397,5.681148127,-1.638864088,-1.354767899
0,0,1,0,0,0,5.46885497,-4.957791924,0.695219896,-2.441903584,-5.956953772,2.650976334,5.427361953,-1.956364498,-3.819843564,0.984807247,5.986726291,-1.805895884,0.683580801,-2.194251661,2.808913717,-0.377304356,-1.508047786,-4.571237953,3.018029228,-4.095749402,1.812262591,-1.429153965,-7.276920376,-0.152727264,-1.475206289,-4.283630489,-1.061262553,-5.16180447,-0.0975434178,-0.137591459,1.405002998,-1.846807781,-4.792596512,0.0306698222,-0.358769394,1.453943695,-0.253260639,6.913489927,0.0236734252,-2.385990819,6.816874565,-0.350685615,-1.31343384,5.392836129,3.664263121,0.473744848,4.181810932,-8.681998585,2.94139987,-2.375001255,-0.537295037,2.878047029,-5.071153419,-6.101301136,-1.092891487,0.0860004394,-2.563227934,1.215050667,-6.239640845,-2.020791534,-0.654552164,4.545553043,3.495767393
1,0,0,0,0,0,-4.260457392,1.496830128,1.624423751,-3.366831975,0.558768975,-9.73883584,-0.475207704,-2.563296489,2.958901387,-3.358819532,4.085178436,0.233034461,-4.311501644,-5.376929981,6.488074323,5.459450783,-2.458553241,1.368463125,-1.191242681,5.754174472,0.291101804,-2.283932724,0.890724508,-2.113685771,0.0397091596,3.882802753,-0.128055249,-2.194300414,4.673210144,-0.49853092,7.097205679,2.89358394,6.308606378,0.834345363,-3.864216055,-0.686304207,-1.245586306,-4.264176408,-4.392035873,-3.714209985,-0.455843102,-2.62667102,-0.235016536,-2.183168721,0.693688789,-4.964285198,-5.339726859,1.491219194,8.262156851,-3.412709084,0.21967741,-1.219552258,-2.132776955,2.212696019,-0.298928694,-1.964532387,1.286531832,-3.153001831,3.828897472,0.670056807,0.0912451232,-1.79868499,-0.327661306
0,0,0,1,0,0,-1.257481658,-1.992655114,-0.341566371,-0.432417769,-4.44075695,1.682853957,-0.0570842507,2.006665569,-3.79472321,0.999439758,1.076227952,1.28672869,-0.633422671,4.962173417,-1.964449515,-5.465166436,1.321187435,-2.492398022,-2.691103236,-0.141353999,-0.933593727,1.171159999,-2.030409672,5.644505431,-0.452141966,-1.647821193,4.552638808,-4.31143618,5.173588517,1.880661972,-1.427371095,5.377020543,3.577567746,2.239746014,1.589088521,3.386093333,11.12297183,4.701380219,1.099966278,1.721198209,6.319103715,2.466973814,2.034137193,-0.79891972,1.889131744,7.16715284,-0.438916548,1.218712774,-0.527561732,0.736504126,1.639971364,-3.905125646,-2.692184544,-2.412948522,2.11096724,0.887313785,4.073564041,-2.034087359,3.867634715,1.987534069,4.128076269,1.97667126,3.837646607
1,0,0,0,0,0,-1.214552362,4.555240833,0.412436819,2.884820062,1.157114788,-4.838545443,0.872208872,-3.717008088,-2.855852326,3.344087213,-3.026827659,1.068940392,-0.451478464,1.941932025,1.608800863,-1.901478561,-1.798293173,2.50334812,0.734550241,1.216459604,-2.373045111,-5.340118343,0.906125711,-1.930175168,3.168933597,-8.91450615,-0.19341108,3.458167734,7.337437651,-4.435942158,-3.023821569,2.091975619,2.047783044,3.530072212,-2.754109167,0.808703656,0.605685207,0.195495892,6.952798097,-0.781879468,2.084903008,-3.411035005,-2.191051733,-1.546596762,-4.439773158,-1.473821164,-2.904592847,-5.469632869,5.494161533,-6.695813056,3.204848961,-2.173859944,-2.613803584,2.530670917,-2.49275552,0.158195073,2.946764021,-1.907434103,-2.543747292,4.791761322,4.259137073,-0.857619539,0.274387837
0,0,0,1,0,0,-0.0980055448,9.027540221,10.42803036,-0.109525181,-4.004882701,1.971099069,0.468779328,0.350979307,-3.026389743,2.267901578,-2.694709184,4.165933304,0.741612841,0.42897977,-1.236383953,-5.168812946,0.918293172,3.043290029,-4.754020153,-3.428047022,1.75787762,-0.582343587,2.744751852,0.137209701,-0.737413656,-1.50558576,0.164364856,2.721642576,-0.68811449,-1.183654777,-2.622104581,1.305470117,0.145980349,3.322163407,0.342763552,2.495521963,3.709239034,4.552402459,-1.916288945,0.563407673,5.074705635,6.440923718,1.043766902,-0.821621891,-4.788264798,-2.343771017,-3.137852522,-4.200904481,-5.776132138,0.31369795,-1.617755488,0.97512412,-3.931624375,-4.186118061,-2.444303165,-1.306756994,3.054735096,0.98979509,5.936109379,-0.448036966,-4.358295662,0.522992712,0.0239026005
