sin,cos,sin2x,cos2x,3sinx,3cosx,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63
0,1,0,0,0,0,0.935527565,0.806619651,0.816159172,0.981523225,1.056323396,0.894527087,0.953245606,0.728177671,0.556666596,0.528023535,0.497181647,0.529606738,0.299722593,0.411563775,0.152433279,0.145981826,-0.0909323973,-0.207997099,-0.1506839,-0.396291947,-0.159769153,-0.522258965,-0.672397438,-0.777445395,-0.788533315,-0.834005393,-0.976664303,-1.002840249,-1.051045089,-1.032085275,-1.119491,-1.212382849,-0.930569443,-0.874341164,-0.890254591,-0.907326554,-0.93437874,-0.858885024,-0.862681624,-0.738881718,-0.667571692,-0.612749866,-0.763708496,-0.256251436,-0.181054586,-0.434442841,0.0149145811,0.0402652095,0.0272635222,0.238843265,0.389901758,0.524044096,0.425137589,0.566187383,0.655939837,0.699691609,0.839015482,0.849618077,0.874064086,1.066491245,1.017322045,0.725539743,0.973608133
0,1,0,0,0,0,1.031179101,1.032955049,1.138612032,0.943964946,0.796839257,1.038513488,0.979573972,0.760621171,0.612694489,0.51349493,0.494902461,0.482353343,0.365513975,0.199335615,-0.0224183955,0.207875804,0.0610994298,-0.120670816,-0.184788992,-0.288909887,-0.608025108,-0.592027348,-0.541897691,-0.698425822,-0.818838116,-0.812498285,-0.918231651,-0.889343047,-0.956006235,-0.9613881,-1.016328754,-1.076041445,-0.979088779,-0.910342788,-0.933367385,-1.016405932,-0.688360234,-0.873810298,-0.722358453,-0.662892106,-0.565106435,-0.568106196,-0.663995451,-0.389716908,-0.269382523,-0.192583061,-0.237586818,0.0426228662,-0.0265845497,0.23184107,0.412249811,0.458498061,0.412685868,0.578146713,0.555093142,0.788157893,0.963831273,0.775927923,0.937562176,1.01371243,0.794080339,1.024822905,0.8038255
0,1,0,0,0,0,0.93797546,1.018668043,0.936213012,0.89673011,1.013543795,0.833558673,0.776553,0.638234197,0.650781648,0.575811597,0.636757201,0.349558434,0.186499096,0.0948951407,0.146410425,0.00992183228,-0.128816671,-0.0450572381,-0.268894213,-0.250455039,-0.293135557,-0.445532147,-0.499358427,-0.550707094,-0.715520593,-0.819869977,-0.755005267,-1.062781417,-0.916888845,-0.889818633,-1.122865182,-1.195887934,-0.939991928,-0.898575263,-1.036644843,-1.030101175,-0.883441636,-0.857536857,-0.942867523,-0.674951734,-0.621886493,-0.528051247,-0.478025061,-0.375721966,-0.268243602,-0.286806749,-0.298416177,-0.123995084,0.029253649,0.196414145,0.182211725,0.427423459,0.395891626,0.57895421,0.89699048,0.781595451,0.788698314,0.752848739,0.98620167,0.924189433,1.090068383,0.983097319,0.962192477
0,1,0,0,0,0,0.823045105,0.919071972,1.073951807,0.846192318,0.686675797,0.946941741,0.749875062,0.987587009,0.782731229,0.618987568,0.524634338,0.504526656,0.321308576,0.338467454,0.0786042826,-0.0118979895,0.0519664775,0.0574372865,-0.344879526,-0.244317235,-0.575928817,-0.648178082,-0.514286665,-0.762086648,-0.833724298,-0.772997595,-0.742691011,-0.96441161,-0.896363934,-0.986694457,-1.021809915,-1.215491357,-0.880655546,-1.077767011,-1.198567473,-0.940963519,-0.889896384,-0.699906248,-0.853620023,-0.606099178,-0.693120812,-0.608640858,-0.400879972,-0.546767832,-0.15002212,-0.376357212,-0.143994702,-0.0433485718,0.0348096599,0.0802611022,0.225815073,0.130722456,0.475297321,0.620312815,0.82705589,0.606046303,0.71637266,0.72037991,0.82868856,0.830850987,1.014178769,1.028240444,0.963927172
0,1,0,0,0,0,0.917672707,0.948034325,0.859333168,0.996379762,0.979404168,0.717893533,0.866051601,0.805922099,0.767065894,0.494308962,0.632896896,0.408117816,0.253413207,0.302442366,0.324374311,0.219750463,0.0801493926,-0.152475598,-0.163422399,-0.165523278,-0.360612083,-0.50303227,-0.615297812,-0.67800386,-0.611925309,-0.743247081,-0.789865723,-1.109220285,-1.044532107,-0.825681871,-1.041419866,-0.96430556,-0.936924907,-1.068234974,-0.929555339,-0.938033129,-0.751182862,-0.874968414,-0.832458242,-0.702057013,-0.553984327,-0.585655127,-0.468680605,-0.513030329,-0.207621654,-0.335258222,-0.274488524,0.0973991269,0.0551006433,0.262196156,0.15794218,0.390342336,0.287989033,0.693313713,0.576579209,0.655314986,0.824051272,0.683738034,0.821137711,0.919210565,0.867638433,0.999165385,1.080336408
0,1,0,0,0,0,1.009604429,0.965833695,1.090327911,0.967075046,1.111316142,0.983275223,0.87464462,0.895493373,0.734629689,0.669199335,0.532689854,0.372773833,0.263526691,0.273550986,0.109701686,0.109738,-0.0308592999,-0.297588857,-0.408684369,-0.377303818,-0.503160436,-0.423078668,-0.479197553,-0.773084598,-0.720211652,-0.747544943,-0.83236276,-0.835311762,-1.086421938,-0.973895405,-0.989420472,-0.911429292,-1.008773686,-1.122856817,-1.099934389,-0.994886792,-0.777171054,-0.808056008,-0.729228648,-0.839917932,-0.657763243,-0.598450213,-0.480534873,-0.455090995,-0.366337112,-0.10463561,-0.107288743,0.175127213,0.171780936,0.252906589,0.303113348,0.384076253,0.481571133,0.475344678,0.552221304,0.935826611,0.739633201,0.642109085,0.916781357,1.017650933,1.001824652,1.093278536,0.930406741
0,1,0,0,0,0,0.904921232,1.036793316,1.051560667,1.136662732,0.831700245,0.932876809,0.688050403,0.786100424,0.805542785,0.694156071,0.523384481,0.435661138,0.440602864,0.440206106,0.254867566,0.0748713438,-0.0796076965,-0.051928257,-0.510011478,-0.505801514,-0.34722381,-0.449003863,-0.481788826,-0.59575216,-0.738505043,-0.744847522,-0.710921197,-0.796075421,-0.846310963,-0.943348124,-1.004212314,-0.95493945,-1.044814525,-0.90182665,-0.903533321,-0.827560499,-0.792952089,-1.029371472,-0.950140541,-0.709416228,-0.754667696,-0.327604688,-0.479932233,-0.415748033,-0.346412423,-0.320367983,-0.122695499,0.0742075197,-0.0118404353,0.24773652,0.176227575,0.122721626,0.42979089,0.503610422,0.688267087,0.810068704,0.776513891,0.773172354,1.063674741,1.035015788,1.021384342,1.084397829,1.070046539
0,1,0,0,0,0,1.083492668,0.873364296,1.226346473,0.858125752,0.98438353,0.818446898,0.820033958,0.701412356,0.60936487,0.556689532,0.581472689,0.413969692,0.441842953,0.301167958,0.162721189,0.146962632,0.000536841594,-0.245882858,-0.103383923,-0.310909646,-0.311190685,-0.506221304,-0.616171946,-0.542955797,-0.880636369,-0.781455708,-0.849482781,-0.868644837,-0.956004163,-1.115297624,-0.963413279,-0.777455789,-0.984948107,-0.995967982,-1.008874431,-0.931189491,-0.949515338,-0.902219179,-0.77695646,-0.87306484,-0.701963236,-0.483691015,-0.482274403,-0.453839291,-0.192898919,-0.228308111,-0.0851224281,-0.0211308799,-0.0143899679,0.0162601899,0.138298257,0.511152365,0.609607994,0.503196547,0.601046278,0.978019331,0.796912596,0.647282297,0.870270216,1.041702709,1.111525274,0.907971221,1.084779798
0,1,0,0,0,0,1.037260381,0.999025723,1.108961013,0.937242548,0.946191641,0.892452325,0.943732998,0.80484909,0.59345528,0.482202924,0.392506062,0.461733249,0.321221815,0.203946708,0.15435087,0.249240832,-0.0765155841,-0.0966909762,0.0478986621,-0.323485032,-0.576506778,-0.417533844,-0.766980721,-0.667924239,-0.798089128,-0.696907838,-0.819920364,-0.694914341,-1.019424004,-1.052910531,-1.118959891,-0.952437714,-0.998180261,-1.057474683,-0.957823876,-0.909076423,-0.941570713,-1.037622764,-0.669920436,-0.780259268,-0.690694463,-0.486157292,-0.493944663,-0.161066622,-0.175457603,-0.167515733,-0.163050495,-0.147998533,-0.0204001813,0.365908489,0.133362203,0.291553029,0.389376437,0.656471234,0.527262829,0.652666978,0.641844253,0.882095994,0.775269252,1.077106926,0.883535734,0.942334181,1.087050296
0,1,0,0,0,0,1.002639605,1.208707088,0.898264085,1.078926947,0.8776037,0.884884676,0.98482885,0.546083475,0.713011846,0.506679629,0.541727889,0.517532806,0.303445356,0.273865169,0.288889011,0.1102553,0.127371591,0.0424954919,-0.323675581,-0.289932057,-0.47943256,-0.507845444,-0.694690511,-0.635691229,-0.663678801,-0.888973465,-0.808535973,-1.150879475,-0.910416128,-1.009634898,-0.926152491,-0.813227995,-1.018307584,-1.222321661,-0.989069157,-0.941401228,-0.73906513,-0.801266649,-0.834207997,-0.812260896,-0.630875211,-0.505825686,-0.470054774,-0.307149106,-0.368000505,-0.258044594,-0.335447589,0.0629554691,-0.0304248762,0.106184522,0.147281955,0.535965304,0.513935466,0.517819063,0.659564371,0.794932215,0.69745923,0.759012536,0.962319382,1.12268653,0.978085837,0.770535483,1.228592809
0,1,0,0,0,0,1.011132097,0.944142295,1.003886882,0.93482804,0.92890562,0.843669297,0.69367068,0.747590552,0.79877938,0.613142888,0.592624646,0.452597738,0.236869042,0.221139104,0.161306539,0.147718681,-0.0612796586,-0.207425367,-0.121698547,-0.462802117,-0.257630631,-0.650080588,-0.487374549,-0.748529807,-0.611840359,-0.777019351,-0.905522838,-0.872097699,-1.241134158,-1.043792348,-0.733352717,-1.135779332,-0.993309214,-0.802657136,-0.764718583,-0.888770767,-0.973449211,-0.959542744,-0.696021691,-0.816624221,-0.730223283,-0.475674522,-0.449189474,-0.395791723,-0.452616063,-0.0222166614,0.00383038321,-0.0457853015,0.179109295,0.0909720898,0.536505032,0.508422501,0.472374708,0.604401645,0.548466531,0.628215939,0.79949709,0.936888344,0.866006876,0.754381573,0.748496021,0.967014701,1.060093963
0,1,0,0,0,0,1.125788511,1.059131179,1.009940903,0.819125888,1.087524006,0.846507248,0.906540024,0.799255483,0.568469499,0.599989563,0.6357913,0.533878151,0.506272946,0.409417727,0.236062896,0.0848570431,-0.10318162,-0.281682877,-0.16382878,-0.171190823,-0.368326582,-0.659218086,-0.518058003,-0.712494768,-0.654461781,-0.990521102,-0.904092951,-1.041516076,-1.046478975,-0.87246176,-0.959628361,-0.969569485,-1.090659311,-0.981345674,-1.146021241,-0.908799348,-0.987030297,-0.959895847,-0.897035858,-0.500935352,-0.431352499,-0.596686097,-0.487713506,-0.432079599,-0.223452737,-0.155043465,-0.251036204,0.100124484,0.0528868039,0.345697556,0.232745803,0.443129422,0.469836971,0.349559388,0.599654817,0.774878217,0.823696575,0.929442236,0.825704183,1.196253955,1.031018529,1.070985581,1.130332623
0,1,0,0,0,0,1.015881648,1.042978633,1.114201614,0.871964383,1.120467907,0.924099736,0.816191315,0.672433569,0.78571867,0.903501628,0.423295325,0.450596704,0.418394877,0.0779742354,0.281899419,0.0728845082,0.0624851396,-0.0647317562,-0.311497241,-0.401829946,-0.398081244,-0.417235021,-0.778313285,-0.598613768,-0.897556012,-0.814793887,-0.872211495,-0.981265249,-0.882411066,-1.003898422,-0.862000777,-1.034628313,-1.032522296,-1.131829862,-1.028074238,-0.999461292,-0.954041832,-0.772485526,-0.791058715,-0.631457607,-0.564706008,-0.738206296,-0.555754942,-0.423811092,-0.483176387,-0.217807093,-0.295478379,0.0647037745,-0.0091245381,0.179037415,0.204337886,0.534915382,0.441770922,0.604644498,0.55841235,0.837923465,0.838713981,0.711077413,0.792310577,0.868209912,0.983744619,1.039778752,0.818226738
0,1,0,0,0,0,1.017645143,1.232600697,0.912373144,0.955630544,0.974331369,0.879233824,0.75927473,0.769473317,0.636838635,0.492110963,0.462355259,0.397447831,0.461508473,0.255778049,0.285249944,0.0826997899,-0.0853713082,-0.125125388,-0.419565809,-0.255390098,-0.328883094,-0.5913918,-0.670086785,-0.699356763,-0.813205669,-0.714513977,-1.103815224,-0.943076441,-0.953942821,-1.04132206,-0.814069553,-0.922158743,-0.946598137,-0.990844708,-1.16189975,-1.013966315,-0.873226058,-0.91773374,-0.733166204,-0.750796637,-0.684907422,-0.681675408,-0.553477632,-0.219487713,-0.194670975,-0.226843258,-0.11586231,-0.156399728,0.107737214,0.403132131,0.318418851,0.464001979,0.602759748,0.590166383,0.673935053,0.643222598,0.818871009,0.782206297,0.846891513,0.910826457,0.883326386,1.013183938,0.972832777
0,1,0,0,0,0,0.833739657,0.974072382,0.930927503,1.098328895,0.850697882,0.843806892,0.968424349,0.62921935,0.91435774,0.379841031,0.442087464,0.437814637,0.165016649,0.30038097,0.325298944,0.232470882,-0.0111192085,-0.186002714,-0.216661341,-0.438069762,-0.5699611,-0.416939025,-0.472387461,-0.759826199,-0.629426466,-0.629055984,-0.867102328,-0.936032976,-1.16358335,-1.187653921,-1.01109188,-0.984806455,-1.095694715,-0.904219009,-1.09540009,-0.79155961,-0.781084961,-1.101434419,-0.758875211,-0.460889083,-0.481963724,-0.694816997,-0.47962706,-0.244906345,-0.323476528,-0.201630429,-0.060260178,-0.0791959648,0.00653910723,0.290677421,0.316120498,0.370449046,0.502586517,0.526286896,0.748793182,0.776873553,0.706396763,0.912241976,0.734620338,0.876399688,0.966992807,0.792734085,1.05103564
0,1,0,0,0,0,1.123514387,0.804574922,1.141308145,0.929049435,0.890606544,0.850223074,0.896912447,0.556297696,0.943552176,0.513977403,0.486785057,0.47233594,0.334213645,0.403574155,0.18931373,-0.0185123574,0.0946493891,-0.0471022075,-0.200502508,-0.26618598,-0.505142117,-0.54815261,-0.671704302,-0.800826793,-0.569646148,-0.710162138,-0.926506307,-0.822340746,-0.816198826,-0.967876384,-1.112897738,-1.089550434,-0.919327506,-1.189464782,-1.148513226,-0.89634381,-0.574640485,-0.916544456,-0.684299514,-0.732361182,-0.681214104,-0.70199871,-0.393230373,-0.38060489,-0.324666585,-0.152420398,-0.0997438638,0.0743708899,-0.0826234702,0.275291026,0.389083839,0.313078734,0.429053844,0.527780956,0.543743034,0.825968455,0.673120719,0.935286206,0.721673877,1.013736474,1.06169348,0.911417595,1.119944802
0,1,0,0,0,0,1.061624845,0.858313268,0.857780339,0.83843717,1.066836934,0.893186555,0.825745751,0.782858466,0.675352415,0.634344776,0.618333491,0.316588224,0.157950375,0.228192644,0.0605311899,-0.0323880357,-0.0522421239,-0.170831803,-0.40488159,-0.419165855,-0.530697419,-0.348237334,-0.680801718,-0.749095492,-0.586475932,-0.94699746,-0.678023119,-0.755225145,-0.832845366,-0.950129443,-0.979840693,-1.000626462,-0.980817257,-1.096154161,-0.936711998,-0.892617592,-0.900247032,-0.854254677,-0.881028087,-0.74612384,-0.588846989,-0.469401738,-0.588507733,-0.411938368,-0.374256278,-0.164711917,-0.116189001,0.263764264,0.0660656122,0.202124936,0.281798205,0.325379913,0.491250115,0.603440924,0.407968524,0.578439782,1.069158003,0.991173921,0.846864307,0.826165343,0.812187233,0.957121726,1.029912554
0,1,0,0,0,0,0.98229339,0.827246074,0.909153355,1.002360009,0.950455206,0.821821736,0.86858584,0.83889792,0.573015672,0.749513925,0.545710274,0.346553519,0.264153658,0.394953604,0.244957527,-0.00923163733,0.0705954216,-0.171199863,-0.148298013,-0.453241002,-0.33884696,-0.34392751,-0.708529938,-0.805320721,-0.61051367,-0.755179204,-0.722886458,-0.861618975,-0.862214671,-0.952272978,-1.010130295,-0.994693848,-0.853833956,-1.06221212,-0.887186223,-0.975182265,-0.997155709,-0.639425458,-0.783712736,-0.7309489,-0.598716908,-0.590364105,-0.626658639,-0.13371769,-0.316017797,-0.198184176,-0.161132403,0.0358515591,0.109322014,0.209977258,0.0865138055,0.277508695,0.422197637,0.566287714,0.689053967,0.834979118,0.835042704,0.95792072,0.729851671,0.770079711,1.020112377,0.889656216,0.946834363
0,1,0,0,0,0,1.08522075,0.945273412,0.988183909,0.910170545,1.047867047,0.714817321,0.920257983,0.748497566,0.752051729,0.651640543,0.537357907,0.453579651,0.285849494,0.217767202,0.327062651,0.0887639415,-0.0453679661,-0.0744917126,-0.156559791,-0.250606505,-0.375278749,-0.415738178,-0.695683929,-0.671676224,-0.586463424,-0.904727877,-0.836725283,-0.82575123,-0.886380465,-0.919054287,-1.09477092,-1.049142417,-0.964913825,-0.972636434,-0.927369522,-0.897513768,-0.787374328,-0.829082836,-0.872320869,-0.849388928,-0.662381518,-0.679281274,-0.447652407,-0.422727387,-0.420755316,-0.228424915,0.0360302037,0.12881902,-0.0364100349,0.200062938,0.261534793,0.343152667,0.416331713,0.316137089,0.638514201,0.666399747,0.945075198,0.841255202,0.934982081,0.835193297,1.09647293,1.044556021,0.930838552
0,1,0,0,0,0,1.239661232,0.877343086,1.121767054,0.953941161,0.795573195,0.87876025,0.906949634,0.831336662,0.600948194,0.666743533,0.538932901,0.407029326,0.139898364,0.374549879,0.116570327,0.131507238,-0.10851517,-0.158785481,-0.363567536,-0.384535304,-0.30055407,-0.452588904,-0.699914284,-0.618504933,-0.728543798,-0.941042313,-0.809589638,-0.90615061,-0.978730952,-1.156818464,-1.019215625,-1.124901195,-1.128021788,-1.026130272,-1.007381635,-0.853076706,-0.833123735,-0.872048323,-0.829734685,-0.784049084,-0.701683495,-0.651778842,-0.445291993,-0.325881662,-0.178600661,-0.224453518,-0.125165152,-0.0999580533,-0.0995809171,0.11006824,0.475376177,0.435465487,0.505188588,0.621890887,0.841856643,0.840968683,0.529896494,0.880232527,0.892470761,0.77677122,1.041792154,1.033761507,1.045253084
0,1,0,0,0,0,0.987430532,1.282583285,1.032607116,0.929532982,0.943505506,0.997341762,0.857945229,0.96953251,0.808547288,0.574709473,0.52667574,0.637662298,0.585881026,0.225277617,0.155973775,0.112851218,-0.0616315618,-0.0812085796,-0.367175307,-0.215976823,-0.492649342,-0.466239631,-0.48192983,-0.577046258,-0.584706665,-0.8080829,-0.906905544,-0.756753655,-0.979356228,-0.88215479,-1.034688925,-1.188122612,-1.07244787,-0.947617667,-0.982819759,-0.813618639,-0.869525309,-0.890126016,-0.71255043,-0.645406452,-0.569357444,-0.49819796,-0.532011372,-0.233506625,-0.419683183,-0.199403779,-0.315371651,-0.12951084,0.209714484,0.0649402403,0.242951864,0.332305915,0.511251244,0.56490325,0.58235815,0.55041939,0.767718801,0.979463599,0.898773841,0.878178839,1.000614359,1.004912768,0.979138965
