sin,cos,sin2x,cos2x,3sinx,3cosx,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63
0,1,0,0,0,0,3.297306447,5.812702132,0.102005873,0.836969813,2.500314164,-0.48196219,0.404820084,-0.705669706,-2.457699297,-0.309671953,0.135319355,0.138872481,-1.268988605,3.281587925,-2.196275461,-0.421062537,-1.981192576,2.039217538,-4.339252888,0.0884098255,0.28275702,-1.086915892,2.196231009,3.006538472,-3.019815617,1.458981326,0.964329364,-3.295831637,-5.403321195,0.206770135,0.352424,-1.380451959,-1.291374306,-2.39947131,2.132329855,4.175112268,-1.500026954,1.910859568,-1.448460497,3.187414081,1.460336391,0.534147054,-1.106243774,0.115666829,1.441378965,-2.83361798,1.725062952,-0.740062072,-1.627497076,0.0358655204,-1.603238638,-0.810107868,1.606839938,1.418952538,-0.785226331,-0.127989675,-2.025691301,0.662184407,3.244751067,0.219679785,0.865896287,1.107907124,-1.315154379
0,1,0,0,0,0,0.173258773,4.793273616,-0.0287631084,-1.686709019,3.620224011,-3.51684565,3.380271611,4.070208927,3.306466776,0.913494238,0.0947567095,0.179161176,0.668287885,0.129372231,-0.602473634,-0.599150015,1.117830535,-2.289046949,0.765297761,-2.462060877,1.920810331,-0.98799329,-4.19176153,-0.364705511,0.351641975,-0.808634454,-3.600750382,2.701091592,5.979365986,0.245527115,0.548636165,-0.370204806,1.043110082,-1.100404262,1.844794135,0.856945456,-1.443627696,-2.155726346,1.055174852,-1.689993831,0.128950484,0.243971582,-0.417985007,-1.282641624,-1.528677222,-3.160199085,-0.87578537,-1.995858719,-3.151260404,1.143348549,-4.683398559,-0.493854351,-0.127275868,-0.25600183,-1.858439097,3.578970187,3.595745916,-4.351000192,-3.375652362,2.418686285,1.867359081,2.342672094,-1.52711502
0,1,0,0,0,0,4.43105062,-1.72370413,0.819448276,0.917053028,-4.134626678,2.569626963,3.255238527,1.157704702,-5.412709004,-0.389117493,-0.45453834,-4.571687418,3.259932478,-1.534278934,3.740690702,2.486651404,-5.428731994,-1.574774406,1.650161842,2.766137016,-0.20587054,0.336617995,-3.777819707,3.194246344,-1.665653363,0.221922952,-3.600567902,1.499982924,-1.435119031,1.079364321,2.872438628,0.371071084,-2.927434606,-0.670767606,-0.123260991,0.707143371,1.121846096,-1.950554125,-1.497323018,3.085947027,-0.989643415,-0.838789055,-2.469869167,-1.588750387,-2.533911971,2.471475058,-1.797739571,3.64580692,-1.003893157,-1.098009105,1.676479023,1.717222883,4.135111654,1.222287795,-1.360081418,3.921761766,1.094866781,-0.305812564,-1.126770891,0.419013283,-3.418670747,0.193043068,0.636510746
0,1,0,0,0,0,1.487627007,1.42997947,0.785766755,1.953862032,3.523428694,-0.467992635,1.094566022,2.34848949,-0.0813446319,3.202983868,1.398675667,-0.614001347,1.861528949,-1.253043863,-0.344751045,0.279793044,3.623530274,1.005581191,-1.791610058,1.742501019,1.804500103,1.431230481,3.807228746,-0.0409815815,-2.35754425,0.46380077,-0.0840808521,0.678453374,4.020255691,-3.370733648,-2.177855471,-3.858103365,0.698131362,-0.568173216,-3.603368614,1.443672341,1.525398629,3.041788651,0.880566202,1.509209036,1.155790232,1.89657055,-1.791360005,-1.997453263,1.26311317,2.846214088,-1.101492465,4.245232362,5.093212512,1.210516261,-0.81806397,1.06717386,1.405554378,-1.891642036,4.464297941,1.990106566,-0.685745663,0.500790516,1.527149573,2.24737571,0.456284184,-3.684427391,-4.762425378
0,1,0,0,0,0,2.48169607,-3.016923482,-0.511713138,2.493998558,-1.070174612,0.75373369,3.692425216,3.054307973,2.043552893,-2.714669342,-0.623742169,-0.362441673,0.43191438,2.582176228,5.140334691,-3.062618414,0.608622586,-3.781168215,-1.015297334,1.515047833,-1.621888845,-2.98723295,-2.004294532,0.852350296,0.577619846,-1.188384966,0.502745625,-1.749184759,0.519155882,-0.438562511,-2.916312795,2.323600537,2.909204595,2.376380281,-2.767325965,-4.105410293,-1.156426472,-0.20436551,0.116805417,1.301161868,0.921102502,-3.479411883,0.139680096,0.937306993,-4.346853254,2.155009227,1.408949435,1.825335381,3.672658411,-0.225421138,2.698344428,0.610449705,-1.054349317,-1.07681602,-0.523695212,3.672764292,-0.556050217,-0.815429344,0.975966636,-2.84687209,4.210310859,-1.900556998,3.04548695
0,1,0,0,0,0,-3.910643049,3.638053804,2.206325985,4.59627066,1.399326894,-3.98854187,-0.57075548,-0.373916292,1.126266464,-1.871213063,0.365623415,4.344221073,-0.143287616,2.532897586,-0.823850382,-0.293874053,1.836527662,-2.545733969,-0.0404886145,1.210610001,1.808817651,1.207333619,-0.386368404,3.035216308,1.329114884,-1.604592753,-4.058023274,2.331498313,-1.176266139,-1.265441251,-2.426751281,-2.392155312,-5.429967562,1.557371024,-0.112083906,1.018843003,-3.052204724,-1.49078817,2.049336565,-0.478318243,-0.445631838,-3.961825573,1.174737824,3.135655508,-1.768389706,-1.75359499,-0.263750801,1.859184569,0.538329815,-3.842260095,2.17802304,0.338635403,0.29628229,-0.138175007,0.0796821012,5.015730589,-0.723868587,2.077306687,3.432725819,2.13810755,0.785419538,-0.71307641,4.04429842
0,1,0,0,0,0,-0.337888797,1.136781689,0.797355389,-0.0412205533,3.062181328,4.115621105,3.086699151,-2.184262735,1.793848579,0.44743834,2.6722432,2.108913206,1.59836291,2.744094291,1.764396336,3.547022622,1.240378526,-0.418221051,1.914562825,1.094055371,0.447275437,-2.557556553,0.81642213,1.070602372,-3.345674938,0.163698828,1.547890127,0.613637564,-4.255534109,3.329866527,-1.761727565,2.399731209,-1.748332207,-0.935159978,1.328124108,-1.498030061,-0.46590086,-2.152887044,0.614969625,-1.578933991,0.340569902,1.760400206,1.348246655,-4.274153678,1.242571698,0.694640347,1.187068479,1.114009853,-1.872419021,-1.282335523,-0.142456933,-4.060365958,1.436039669,-1.281348451,5.259632823,2.6309798,1.642912427,-2.626027335,0.710651017,3.419133645,-2.067740579,-0.634597944,2.725471085
0,1,0,0,0,0,-0.602134622,-1.179419739,1.660069454,2.640607223,-0.681581092,2.626412341,-3.119020532,0.180886684,-1.606391671,-0.756850466,-2.033474197,-1.435749869,0.106433259,-1.757700216,0.792794296,-0.306357278,-0.971719797,0.945303667,-2.418785368,0.888462212,-4.065892542,-2.47656873,-0.774392353,4.851899583,-0.784554525,-1.479908856,-1.807383154,1.696208388,-2.131092665,-4.920600363,1.414914391,0.221489747,-0.885838099,-0.968492614,3.045906275,-0.574479894,2.713355422,2.76233148,-3.316191546,-1.537405474,1.871515358,-3.986437049,1.477532345,0.635681575,-1.160983328,-2.415953553,-0.957667369,1.276439092,-3.804880926,5.168196781,-1.068034642,3.659944457,2.17266935,-2.221736613,-0.339192496,-2.014943677,1.549151909,-0.0234579534,5.656217481,-1.601045169,1.322490064,0.331089748,-1.16893533
0,1,0,0,0,0,0.770584675,-5.494308165,0.195519925,-1.741340276,1.879677213,-0.212149124,1.637666175,4.379735653,-1.823881013,0.141630406,1.443515279,-1.039252015,1.33452485,-1.316872491,-1.559313008,-1.968326191,-3.924236582,-2.556301273,0.307834841,-1.759970113,2.078745991,-7.614863326,-3.922395664,-3.410403832,0.449657791,0.359891028,-4.971729816,-2.579409878,-0.405102387,0.499180775,-1.240665088,-0.986803114,-3.41614554,-0.340858812,-5.682295924,-4.420583128,-0.893196911,-3.567388858,-0.16838659,0.236312444,0.520283135,-3.423321223,0.94776074,-0.858287883,0.172028173,-0.764125632,-0.935847087,-0.734028448,-1.01270037,0.896380959,-1.626876707,-0.411169599,-0.506200887,0.166763155,0.825291636,-0.368271189,0.330511356,-0.519073789,-2.312472563,0.982254578,4.676430059,-4.805664657,2.506225128
0,1,0,0,0,0,1.781524692,-4.029468103,6.992558204,2.791925258,2.00664862,7.298117367,0.435487081,0.0612101946,0.691163053,0.603872271,-0.46226275,5.879892002,-1.012586497,-0.394477447,-1.685188635,0.828995065,1.562166195,-4.097497203,-1.114246455,-2.2551532,-0.723251481,-0.0628394565,-0.747570466,-3.487224616,-0.910250745,-3.239657081,-0.35109756,1.808122928,-5.483067611,-2.257017362,-2.104554623,-1.828642477,3.685031272,-0.606077182,-3.533940659,2.714227369,-1.1595641,-1.350192606,-4.980582191,0.494185071,-2.096324368,0.731782636,-0.863844926,-0.865528401,2.149870298,-1.356789651,0.133866509,-0.0254542543,-0.162792447,2.963905555,2.534518221,1.974856323,-0.747800695,2.272093959,2.120962163,1.977393592,-0.248465276,2.575605758,1.846759092,0.510271124,-1.951716515,0.343721018,-3.321261508
0,1,0,0,0,0,1.23389466,5.750889671,2.78178035,0.877155018,0.165564041,-2.186129248,1.806192969,0.359256501,-0.178171163,3.639556329,0.0347406926,2.515303654,-0.0265993215,-1.420954502,2.901346791,3.780181276,-3.635511274,0.389271105,-5.415340453,-5.342637766,-2.74811946,1.512179475,-1.689557506,2.046553335,3.416750955,-0.736124348,2.039195789,-1.336443191,-2.216131449,-3.328105623,-1.098536879,-2.349112335,-1.352430206,1.230141087,-1.213694126,-1.021515313,-1.138108126,-0.530706736,-2.976225281,0.134771901,-0.250599199,0.0619840584,-3.4854932,1.401843701,0.134839739,-0.669007349,0.450774955,-0.295996474,-1.076628889,1.505399289,0.571546304,2.087613026,-2.315262347,-0.336501487,0.702074178,0.753887712,2.32689299,2.360103537,1.872869304,-0.452532678,1.478508919,-3.06691192,3.099101256
0,1,0,0,0,0,-1.169611342,-3.023817185,2.425267448,0.740935417,-0.274206483,-2.059799313,1.265298104,-1.256958507,-1.910355424,2.232273973,1.595372692,2.62525808,3.061249612,-0.880552002,-1.888164176,0.750894735,-1.648063672,-0.520053898,-4.346958762,1.015717025,0.954721113,-0.338322731,3.779916744,-1.759552139,-1.338151799,-0.534030606,-1.450029135,-2.506276959,0.365476281,1.965174096,-2.631453262,-5.304813087,3.136015628,2.086000109,2.196236558,-1.800356951,-3.957337735,-2.626191813,-2.086568246,0.529660534,0.0669789678,-0.779301638,2.146870493,-0.396827746,0.288921075,-3.227779239,0.107903743,0.367407396,1.385279172,-2.875072609,3.052138252,1.625088675,-0.994386386,-1.543387213,1.122113524,-0.66637995,3.72708353,1.581099962,0.956735996,1.761148961,1.743965833,5.362882749,-0.00303631901
0,1,0,0,0,0,4.869706361,2.68894174,2.234496088,0.44229529,-1.7288458,2.575834536,0.150721241,2.873692167,-1.151424604,-2.130419123,1.224725732,2.228579058,-3.283734205,-1.587194186,-0.540833352,-2.698458122,0.364698288,-1.669999852,-4.330119638,-0.715688586,0.611511369,-0.304986163,3.080784318,-0.546513337,0.610418812,2.287020214,2.289834643,-3.166028757,0.813549085,1.155478552,-1.143291895,-3.685960848,-3.223250815,-0.205922577,-3.279139262,-0.798946098,-0.828688079,-0.375345148,-2.680528806,-2.763407797,3.675417742,2.814093738,-0.0821296216,-1.18543919,-0.831491439,-1.049040053,-2.266221847,1.036655085,3.361231416,2.750683459,1.402681155,1.643024348,0.645849146,-2.40717959,-2.689496255,1.133618439,0.167759849,1.217339636,1.857080423,-1.222466925,2.144021363,2.467170414,1.615714341
0,1,0,0,0,0,2.622233607,-0.601947352,-0.490512167,0.425356231,3.395946302,2.87795874,-2.094830421,0.355360233,1.034716264,-1.645892457,1.236756572,-1.996945222,1.59332508,-0.970202391,-2.57973741,2.259455949,-0.312658151,0.756133529,-0.00741365607,-1.362182376,0.323832153,-0.529001332,0.172233971,1.517307259,-3.447988196,3.112344681,0.823756477,-2.522132678,-1.218092996,1.00323334,1.078159446,0.919107637,-1.527827872,0.371935023,0.855665584,1.544723411,-0.142214965,-2.667121235,-0.105444401,-3.316063523,0.419992469,-1.760117596,-1.171966652,2.099104954,3.218221802,-0.358337542,0.474081167,0.0529454422,1.339979611,1.784916861,3.190807065,-0.017748721,0.0824115158,-1.644239658,-0.809584656,-3.415131474,-1.353346448,-1.23238097,4.464031058,0.963598759,3.934904671,0.781751121,-1.005238486
0,1,0,0,0,0,2.12977827,1.774916743,2.259370732,2.773379973,1.080182815,-0.356121078,-0.506183642,-1.395585118,-3.863281232,-0.16810986,1.767903121,-1.27800045,-1.641993324,0.514837626,2.108033419,4.761050967,-0.169818285,0.242428914,2.282515322,0.972327128,-1.501570926,1.082442949,-1.94463958,-0.0169394168,-2.299593209,-1.308285086,-3.895179161,-4.504433759,-3.665471313,3.960700708,-2.637297525,1.70565472,-2.193565096,-1.465434325,-1.255594475,0.80753318,-7.464532162,-0.0855295141,-3.396128402,-1.891254163,2.815846393,0.224244286,-1.492264129,-0.961354372,2.899377001,-2.086604067,-0.451659352,-1.876274688,2.05868847,-2.990799338,1.512833474,3.851128417,-1.273664416,0.642175147,0.719005388,0.357060734,1.579899828,1.491954074,-0.0380769515,-4.252121887,-1.907270671,4.642588503,-2.350000559
0,1,0,0,0,0,3.83351023,3.482343354,-1.635593371,-0.752413639,1.412489634,0.140586738,-0.660589664,0.559219055,-2.718137754,5.254579925,1.712147985,0.499881846,0.855712337,0.679549556,2.735705198,1.884506532,4.112217453,1.91618404,-2.492232452,7.11947908,1.06324293,1.240712931,-0.358071435,-0.832148976,0.246321735,-2.305489173,-2.75204374,-2.264974198,-3.931575114,0.550503915,-3.138532899,-1.118321682,-6.35790529,-5.729805502,3.114625912,1.708878683,-4.553846301,-1.063751236,4.09984326,-2.523276735,-4.284951316,7.452188819,-0.435826273,-0.953268303,-3.086334437,3.062400614,-1.943906044,-0.647192375,0.916258163,-1.793456037,1.857733344,-3.880184881,2.225421316,0.537850215,0.187699042,1.827497759,-0.161006815,2.037749981,-2.262939829,2.767471046,-2.061430298,0.0860423987,1.533552638
0,1,0,0,0,0,0.431560984,2.366967483,5.433154531,2.215341928,0.209607481,-0.114280676,-0.545206896,-3.442513942,3.040784845,-1.054592449,2.631705607,2.442948868,-0.0751466433,-3.901743401,-1.996894728,2.468536295,-0.920650117,-0.711902012,-2.47269154,-4.130043411,-3.410770978,0.222938751,-0.0513396749,0.310154807,0.731504472,-3.141437311,-0.958585595,-3.052753874,-0.829062114,-3.673231239,0.558447007,-2.274907288,-2.782848746,-0.736980961,0.196746114,1.716098311,-0.188614202,0.916159986,0.742056932,0.861806167,-1.527501336,-3.436111494,1.167024837,4.347844234,-1.776602939,-3.805719173,2.602157787,-0.648840949,-3.294340157,-1.282108469,2.505597947,-0.295319661,6.721810775,0.730924805,1.898194806,0.946781019,1.949288327,2.843985117,2.497097368,4.295123482,1.170346595,2.289026084,1.726875187
0,1,0,0,0,0,0.966165517,3.543201673,2.822121971,1.996048531,4.440636478,-0.422016333,0.344724172,-0.350826246,0.762747984,-0.511221432,-0.123257694,-0.772004938,3.015846241,0.15698172,5.325288724,-1.199436937,2.279522499,-4.616497273,0.800943098,-4.390302095,-1.825076794,-0.490756601,-3.00856814,-2.915445346,-0.0784828137,-2.088813964,1.818179112,1.104281886,-0.598001581,-1.020710304,-1.761691599,0.0979834971,-1.922392551,-5.392610436,-1.714302528,-0.507525363,-1.314648433,-0.639517688,1.180827196,-2.558114792,-1.190079639,0.644539979,3.647335657,-2.167706592,0.127815221,-4.193018432,-3.251181933,-1.837850712,0.67780843,-2.476337869,-6.094510863,1.877519718,-1.081945551,0.442766148,1.839303638,-1.085838646,1.412639625,0.304917462,-0.612049702,-2.064018099,0.226934393,0.0961191308,1.235635672
0,1,0,0,0,0,4.439163647,1.796219251,-3.709756546,0.284175959,-2.53183104,0.0903444732,0.294556115,0.936750092,6.213763503,-0.469519782,1.981533158,0.269112249,0.0474612279,-1.2166905,-0.464979707,-1.239884361,0.858184771,3.636628554,1.78675545,-1.807806241,3.521092339,-3.782707026,1.496984474,-0.773405145,4.124559237,-0.795373613,0.285632833,2.50725676,3.058268268,-3.261709595,-0.260572864,1.031685692,-0.794415151,-1.998814177,-1.372833033,-1.310809107,-1.347710421,-3.054162986,1.845638357,0.567495641,1.120565086,0.960160717,2.516557181,-1.34141855,-0.227678061,3.312863026,-2.059263202,-0.374046963,0.900584426,0.200705172,-0.698562616,0.927863513,-1.235342928,-0.108856958,1.295875772,-1.004521397,-0.0206311825,3.672434894,2.144305732,7.052679423,1.161840764,-1.248840154,4.859497979
0,1,0,0,0,0,3.964917109,-0.00544456511,1.909830743,-2.348857643,-2.154430662,0.3748089,-0.697592851,0.661926517,1.696742369,0.135275593,4.308571254,1.446476956,2.176823368,0.506603875,-0.334378672,-2.018985375,2.25602636,-3.739142762,-0.930819675,-0.969393965,-1.240857578,0.976942628,-0.971510982,2.136300141,-1.869679987,-3.591579832,-3.985624183,-2.089115855,0.0733054517,-0.229513847,2.24362788,-4.086339955,-4.466198869,3.551832301,1.107213142,1.080870228,-0.736438788,-1.162753523,-7.441057364,3.075901947,-0.881550419,-2.631675299,-0.056616674,1.880135588,5.304684848,0.846069656,2.19084984,-1.050653354,-3.678463056,2.397763233,-0.534472138,3.791881947,0.161308121,2.086530363,-0.314870161,5.399792572,-2.554881186,3.697060319,1.554002328,-0.142086109,2.113677628,1.529613244,0.056242676
0,1,0,0,0,0,-2.354073452,5.610085719,0.284410091,1.486881609,3.641425238,2.444711064,3.897194927,2.92379228,2.220710259,-4.760647315,-1.123763304,3.575788151,-2.325968881,2.239390637,2.552595585,-1.083020095,0.219903102,-0.169201036,0.287884705,-3.46938702,2.416677014,-3.545699723,-3.766329851,0.0996628709,-2.003230728,-1.869298369,2.231806702,-1.212540073,-0.857929791,-1.175177159,-0.35517096,0.913012236,-0.774866175,1.459006669,1.126318948,-1.663567753,-3.500386996,-1.279759122,-1.867489734,-2.704479298,-1.584852665,0.261834068,-0.359527514,2.23321217,1.271215429,-1.732052212,1.236192716,-2.220246149,0.241621454,1.801841438,-2.392644016,-0.10622738,-0.340967464,0.252010058,-1.83101491,3.189247587,-1.200964827,2.931969477,3.260654593,2.122913533,0.139909929,-4.090253009,4.72151545
0,1,0,0,0,0,5.70418782,3.560831723,2.039322441,4.972176665,-2.315988175,3.000890652,-0.473421382,-2.035500148,-1.028842975,2.376339801,0.864445322,3.317270437,-0.316671344,1.082120573,-3.597579923,-1.375257801,-2.688653547,-0.752832025,-0.166223087,-4.756406125,0.263065384,-1.756454873,-2.823475907,5.350457722,1.576636702,0.432912533,-0.425477276,-2.993603259,-0.703562281,0.269789485,-4.466566464,-0.706461434,0.489547755,-3.939454823,-0.342385168,-1.684523856,-0.688449405,2.314748555,-0.724898601,0.576304929,2.1511467,-2.133868026,-0.421633771,-1.403085269,-2.145232833,-0.121025418,0.0084536138,3.141227006,2.153046291,-4.218681723,0.0817840592,3.353802616,-2.18305637,0.858789115,-0.712609355,2.789880189,3.199977624,-0.855823682,1.459001382,0.989023493,4.865745933,4.143943603,2.527076121
