sin,cos,3sinx,3cosx,sin2x,cos2x,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105
0,0,0,1,0,0,4.586479404,3.734865726,0.366254077,4.949235349,5.705827407,1.836702901,-3.377933593,6.36984265,6.947543681,1.54844795,2.527594049,0.365414745,6.596732829,6.697981253,3.862501024,1.093075819,3.706820548,1.177609538,5.079006653,-5.955775733,4.549911619,3.348197172,4.301254222,0.275296844,2.545021685,3.398843448,-0.263674773,1.152469468,0.87319762,2.339957238,0.791343913,0.914354863,-3.991008096,-2.367107043,2.55035611,-0.605055288,-2.903538461,-5.907738974,-3.541905434,-5.779597993,-1.319230643,-0.90191556,1.880453864,-5.047134848,-0.181870641,5.776305152,-3.95163099,-5.009520794,0.465578786,-7.125843583,-1.692367477,-6.229716912,-0.242154208,-2.394624546,-8.086544762,-3.941112867,2.399216622,-2.51239171,-2.58130864,3.437180784,-0.502497292,-0.910528692,-3.748201914,-7.782781287,-3.981340505,-3.51994681,2.844133635,0.809349143,-3.544133456,5.054805077,0.438770325,-1.928514884,-6.633165925,-0.00489469909,-1.968430447,3.088751166,-1.15107517,6.140590808,-0.941574534,-1.653163602,-0.883688896,-0.514364672,0.66098736,0.932526206,0.695279077,-0.298213535,2.386618567,-0.539455938,1.73235561,3.403424171,-3.184682205,2.476967883,1.380865945,-3.046649233,4.924760836,-2.133167253,-0.622709613,-0.554997243,-2.539823192,1.827383712,1.816486874,6.545836571,3.135219186,3.594678597,-2.383244107
0,0,1,0,0,0,0.73562065,-1.234970631,-2.311851618,-1.611972205,-4.042955215,3.97236633,-1.078973912,-2.708651996,-2.246035007,9.573758189,2.225529806,-0.989947401,3.155188345,6.22294953,-2.664208268,-1.324544773,5.611780529,2.955891488,4.629498957,3.268477201,0.345463895,-0.54833685,7.413706303,-2.675433264,7.036901384,5.044987463,-0.166508434,1.408575921,4.51671937,7.984872633,3.907595365,4.97493978,-0.838556327,-3.680575887,-1.941643231,1.192630542,4.122934691,1.875482154,-2.270402444,3.177214529,3.849564633,0.31446325,2.525970949,-0.381397322,2.587355803,-1.49525902,-2.188223126,1.29480118,-2.469082554,-1.563189797,-5.318907008,-0.530271546,-1.624304886,-2.438318703,-4.022517935,-3.656630646,-1.237095716,0.933818721,-2.12442385,-1.437031117,0.0366769199,-1.019684242,-4.569014786,-5.748112601,-6.414325537,-6.556447707,-5.946326421,-6.029668014,-3.447753402,0.217133415,-3.830630431,3.882594895,-1.760205434,0.412983659,-8.699216722,-6.724356619,-5.670111666,-3.138693309,-7.192448405,-4.177424636,0.262043897,-4.15563342,-0.627023035,-0.214142738,-6.057448235,-4.068028783,-2.273859617,-1.685692389,-0.787516389,-2.333710164,1.333819579,-4.489249619,-4.258633499,-2.798068129,1.075877012,0.7264068,-0.129406598,-3.547031985,2.252103602,-2.510203941,0.368109741,2.997392196,-2.791683078,-2.098447639,1.302663174
0,0,1,0,0,0,6.40973285,-0.561365573,0.688177032,-2.3138395,-0.534633518,0.72579394,2.84395092,0.647020492,2.648935227,0.869090054,2.015926513,8.812827274,1.677689297,8.725991144,2.039384852,7.382634667,-0.380814677,6.539671678,5.180880351,-2.397874078,5.103696188,9.762734246,4.292588557,0.731871246,0.856624389,10.28066357,3.264802733,8.533700804,2.895893333,6.053239437,-3.013048289,1.548030748,3.133578691,4.489239583,8.22774645,-3.713027812,-3.127682956,4.300067918,3.009613689,2.93903412,-1.911591,5.421787354,2.478309338,3.791368318,2.179911687,0.30544861,-2.309641506,3.844243853,-1.750596816,-2.35644673,-3.007284597,-1.465674332,7.122456764,2.524874811,-5.634961313,5.234798578,-5.561474545,-1.220564106,3.564336165,-4.142772328,-5.525740648,1.13885278,-1.947967732,-4.961595602,0.720465192,3.057754733,-1.917799815,1.986213766,-1.978192404,-6.500924871,-4.681882585,-1.432158329,-1.090757816,-2.002624301,-3.490684074,-3.709297823,-3.700118831,-0.746827099,-5.132110198,-0.429367193,-6.395058609,-3.875249043,0.54283535,-2.348315044,1.522926621,1.598965558,-5.056171815,-3.374599866,-4.421984852,-1.193913985,-5.074721969,-4.005421142,-1.971987266,-5.355765357,-4.165820759,-0.795605714,1.383725528,1.966918733,-0.450912296,-5.888499509,3.283461515,2.360725145,-2.425078106,2.083111559,5.407614116
0,0,1,0,0,0,-3.150139011,0.561731771,-4.470963519,1.033949433,2.842761832,2.825405538,-0.79194156,0.650728203,5.522918221,0.0397626508,-2.872376983,0.577561454,2.825632022,2.819213216,2.235160432,1.443643446,6.061948217,1.851682147,2.789511574,2.312860563,1.399876249,2.475323488,3.68865116,2.605540501,-0.239467804,9.175756384,0.373153376,5.805160565,4.315844984,-0.510215368,1.869026775,5.644386517,1.570198748,4.190930409,-3.754575053,4.339795001,7.537267848,1.435623402,1.377748866,0.719663723,2.127083109,-1.82055916,-4.506587451,2.003947932,2.381865422,-2.222464106,-0.844256119,0.107890994,-3.226242978,0.771382534,3.049990435,-1.919708206,-5.047703909,-2.445770621,-1.944662633,-0.138729845,1.941093973,5.869280516,1.354679055,-3.392915155,1.956328861,-3.573353648,-4.243576992,-1.361667116,-1.466450952,-1.486718137,-2.395554193,1.579066628,-4.887433101,-2.717681679,0.0588026108,-0.515513755,-7.176860331,-3.038674577,-0.121091524,-6.502283696,-4.633817397,-6.783248063,-3.717773247,-3.680566169,-1.370599215,-3.756552454,-1.967936428,-2.863404474,-1.762137638,-3.480742191,-6.559355662,-3.80661821,-4.013994079,-2.920489747,8.908014665,-4.835525771,-2.595929423,-3.099184851,1.683060945,-3.803699223,-5.273942582,1.893113642,-3.73100253,-2.385350801,-4.311988374,-2.396808397,3.572339806,1.250000708,-2.031827708
0,1,0,0,0,0,-0.718093947,3.424543999,3.092219805,2.77596372,-0.475144478,3.414413175,2.293683813,0.323767955,-3.22615451,-0.0456760617,-5.273724087,6.061746637,-3.288114247,-2.24323062,3.715732949,1.900236104,3.689876408,4.477253437,-0.451325446,-3.217868569,5.679795778,4.685598481,-0.374819507,-0.579945329,1.096361649,2.082618138,-4.347092559,2.50510927,0.515553526,-0.118400753,2.353618947,-3.349539382,1.704762187,1.073764744,2.446002155,-3.374741893,1.687280745,-5.309358947,-1.153632535,-6.120831637,-0.986652478,-0.171160179,-1.370358705,-2.321375877,-4.753967321,3.870895102,5.081613081,-2.82255538,-1.057200957,9.333267489,-2.400323783,-1.200752174,1.386506339,0.347546308,-3.911216269,-2.213427516,-1.050624982,0.238992666,-4.587983277,1.251276725,-2.735012156,1.03695819,-2.363763258,-1.4243542,1.172175743,-8.465478231,-1.335405888,-2.512642154,-1.317652938,-3.389879539,-1.206348189,-2.284897693,-7.340593531,-0.214790905,1.493307581,-7.022991057,-3.549047545,4.058926219,2.170859554,0.671023126,-3.665279449,5.991458197,2.376569584,-2.255778636,0.243841506,0.125663883,0.833457347,4.392292713,3.991985876,-6.4589131,2.024922044,1.76969511,5.023494567,2.869970205,0.484015762,1.784575988,-0.975720042,-1.331418255,-1.970784198,-2.804401806,-3.082195537,1.866691504,-4.630556516,6.380516989,-6.163717818
0,0,0,0,0,1,-0.60589397,2.330065356,0.637414893,1.599748438,-2.427009117,-2.468711464,4.040437143,-1.362906086,2.197411628,0.933555663,1.578378764,3.663857845,1.374375871,-2.373677095,3.073932249,0.706864851,-1.803109647,-2.923885173,-2.940281432,-5.717723653,-1.204134194,-4.82353877,-3.416966504,-2.864502212,2.10007985,0.638055972,0.0299446606,-2.833025066,0.558602345,2.222195638,-0.696108444,-4.031959476,8.252374399,6.521916448,0.536991559,-0.190926295,-0.810667021,-1.411626039,-7.85274824,3.730464,3.440959319,0.0778042314,0.391271059,-4.315510632,4.538780692,-1.351494291,0.146999651,-0.679243362,1.691214778,2.360029763,2.25344027,-0.838877945,3.616838154,-1.587872146,0.654979593,4.244105562,-1.730190451,3.371156771,-0.660364051,-0.264322475,-4.41015973,1.950522218,-0.663915049,2.262376106,-1.835528408,-3.317683207,-2.421638054,4.247955378,-0.692627148,-7.010684473,0.926182773,1.944274745,1.911112168,-2.348077108,-1.242474875,1.00855929,-2.977208307,-4.448759056,-1.138972723,-6.96008848,2.366002888,-6.844337456,-0.0775699514,-4.345978187,-2.010942689,-1.748697983,1.49211516,2.896638951,2.59013107,-1.452963322,-3.089809598,3.546111174,0.0527464543,0.808471609,0.307846962,1.504898602,3.26081754,-1.260322272,-0.648569056,6.205236915,0.455772328,-2.59448312,1.765025371,-1.290043254,-3.006138849
0,0,0,1,0,0,0.609696168,2.331927178,4.129975246,2.395253799,-1.975759086,0.776986845,1.468113182,-0.22153667,-2.576531231,3.978018513,3.683165689,7.60971902,1.613800589,0.281061201,8.807402303,3.583210912,4.97352167,-5.703313825,-2.020838039,0.429460381,-1.498256524,5.485767006,2.715435623,-1.173690474,7.658309673,-4.319215157,1.908606495,-0.50916342,-6.299548015,-5.130539868,-2.026457868,1.054900386,-1.303866939,0.727573715,4.057270032,-2.686474881,-3.866976969,-4.881631294,-0.614649643,-6.034003191,-2.151424251,-3.854307397,2.321496879,0.122681269,-2.423224163,-2.127786222,-4.284670547,-6.208748312,0.43378914,-3.763544771,-4.416571508,-5.868034002,-4.941126995,0.676283542,-2.95662167,-5.77812947,-3.530601343,-2.936800989,2.346348264,-1.7237374,-2.190539898,2.282298827,-1.627639545,-1.847607967,-3.220846147,1.514450169,5.179266095,-0.0256810602,-0.866042493,-4.808949695,-0.259679632,-1.857949246,1.907308896,-2.100405851,-4.302480994,-4.380361821,-4.231026819,0.110179888,-2.159998874,2.806295998,-0.996419962,-1.560353509,2.077378745,6.718267169,5.150122301,1.269282366,-5.479361296,2.871025962,6.854414728,-0.451885439,5.412254627,-2.234635939,4.769034782,1.519307193,0.781141765,0.0547114477,6.007426576,1.814681722,1.381392335,10.50315095,3.29280221,2.954270278,6.419282562,2.550815562,8.938871219
0,1,0,0,0,0,1.662692361,0.714967794,-2.111020433,2.593683589,-0.449472916,0.12636725,3.701780888,2.913626789,-1.222630387,-0.715119442,7.169099134,0.396456266,-4.996592207,3.173262548,-0.11328154,-0.0272855439,4.953707129,-0.39019173,3.952120379,-0.728001741,2.557072763,1.640957954,2.912794,-2.044339348,-0.249391447,-2.54136991,-3.231933022,2.408827465,-3.469578859,2.409859065,-0.541579059,-2.863018066,-2.405057603,-2.266237098,0.536331526,-3.758669535,-2.823200546,5.550465205,-1.203364986,-2.149849764,-7.295412005,0.953207108,-5.044401689,-4.690964461,3.990682289,1.065132563,0.505835976,1.760229743,-0.14983384,0.0552049271,-0.627961535,-3.448828337,-1.335314238,-5.137678422,1.596777836,2.52120474,-0.148445842,0.963115126,1.280218533,2.487320175,-7.514992739,-1.072113502,3.411156409,0.00366080118,-5.505695835,-2.496263191,-5.752587583,0.213427042,-4.108594091,-0.751994817,0.249543487,-7.153758745,-1.245310175,-0.864321149,-1.360596732,0.282063462,2.669489931,7.120800856,-4.523876273,-2.211976209,-1.010633289,-1.340102258,1.480434343,7.793071127,1.383337339,-0.511293057,2.726020107,1.399256133,4.943665588,5.453309477,0.756819564,-3.230295359,1.38045671,-4.010545805,-2.933826898,-1.997640805,-2.357553644,-0.505235534,1.977187118,1.503192195,3.645161244,8.854642191,0.247984849,4.012510852,1.00851639
1,0,0,0,0,0,-0.607596446,1.8615614,-8.056150557,-1.464807286,7.835324396,-1.936690032,-1.209372469,5.706267876,-1.953284279,5.87858155,1.650690213,0.18790024,2.47042687,-4.143004735,0.255664996,1.516778255,0.135401274,-1.858053889,-1.72196547,0.0833602049,3.472526367,5.215594815,-0.649213599,5.581777759,3.665367388,-0.868980511,-2.250697529,2.272687948,-0.490265672,-0.270895683,3.361506338,4.470630354,-2.661133577,-0.034863556,7.062781487,-0.0775339948,-4.863700369,-4.1851596,-1.158466866,-0.252422365,-0.474367606,-2.29089349,2.505869635,1.718242381,-0.595224933,7.935552667,4.026217264,3.939397691,-0.780059044,0.648652131,4.987394405,4.487219744,-0.843480135,0.943417485,-1.438918947,1.820265302,-6.983680222,-0.776029689,-1.94172057,-2.140179819,0.711284252,0.31478074,-0.208355193,5.827595207,-4.933729307,-0.152562196,-0.507683307,-7.796181473,-4.122287005,-0.0609853926,1.266001432,-2.515908149,-0.967960286,1.254104981,3.557148943,-0.710662317,-0.0893106668,-5.107185131,1.776382142,-7.390694314,-2.227164739,-1.456331291,-1.405684973,2.529009072,-3.418242573,-2.935017488,-1.291791141,-2.997995417,0.775038059,0.738122946,-1.938959521,-4.393564999,1.925863341,-8.624170111,5.504732889,-2.721273587,0.158215629,0.943758952,-1.480640992,-1.793950055,1.089156448,-1.100199396,-0.924190838,-0.573937966,0.603925925
0,0,0,0,1,0,-1.317691399,1.627924428,0.70721925,-0.00163190277,-4.731573098,1.150573743,0.323558955,7.701776367,5.422767643,0.525626421,-2.605437705,-0.472441688,1.337054755,-0.376023336,4.940085746,-0.65367928,-4.591183065,-3.667352103,5.050484965,-3.951711632,0.18237688,0.775555287,3.368523836,11.66273376,0.907640891,-2.406299887,5.681632858,1.30647771,-3.653274001,-2.088340344,-2.765122065,-4.816851391,-3.510819883,-7.576383071,-1.978884399,-1.669570182,0.413940548,-2.574618906,-2.757233754,-3.604586261,-3.544873704,-2.35970105,-2.705573232,-0.45056754,0.184691894,4.778447034,-5.339065386,0.164896386,-2.642569033,3.819036619,-2.348843789,-0.367258875,4.004403051,2.427368589,1.632508419,5.876592321,-7.655917086,-3.348805186,-5.725524755,-2.324694794,0.48278834,6.846889238,-0.49789477,2.308119307,1.881253276,6.552150522,1.584338311,1.889297742,3.184725635,-2.583262225,1.80298286,1.873542159,-2.497112366,-3.277712787,3.536517257,5.364635034,-2.122325369,1.506224593,2.295175515,-3.580055847,-0.0421329204,6.669323561,-3.762963931,3.253643226,2.795465998,1.624026763,0.0654102457,-1.291539248,-1.696266175,-2.455282795,0.920069881,2.972600598,0.130371227,0.731450829,-3.969742982,-1.988788764,-2.632697761,-3.886541953,0.563567348,3.014330425,-1.006792992,-4.309767219,-6.214356594,-1.628551711,0.85383941
0,0,0,0,0,1,1.636651371,1.28429096,3.313708905,-2.750479824,0.292131652,-2.95976154,1.865545232,-0.404469648,2.906980613,0.858709763,7.085297324,-1.487848212,-0.582238578,-1.100918743,-4.010452764,0.270985224,4.22297631,-3.872709902,-0.423355563,-3.902463019,-2.612504974,-0.303345408,0.896112896,-2.057353909,1.42087244,-0.774430791,0.91217383,-1.566203805,-4.271344772,-5.764071581,0.799080699,-2.710922043,-3.693423169,-2.113760029,3.541742127,-1.973562761,-0.231427926,-1.006158584,-0.472207088,-4.225587618,-6.306925723,-1.551658773,6.255602395,0.210305446,1.059617833,-1.841871516,2.397695153,3.244798969,1.008811286,-5.831675835,1.360414667,5.214841169,-0.597218451,5.730574188,4.662472656,7.404481179,-1.93261978,5.946399532,0.711971895,1.784550853,6.386741551,1.69647101,4.262025848,0.673868712,2.196082822,1.574777927,-4.555351297,0.280178639,2.815496797,4.386693331,-3.13957129,-0.19804959,-0.129770378,1.211106494,-5.536272042,-7.161361172,0.20597227,1.034442314,-7.164699339,1.787968897,2.36525043,2.064207162,-6.732940415,2.045315553,0.100101674,-0.22098282,-3.57923294,-1.304044906,-0.600380901,-0.731985779,-2.874055539,-3.636770469,3.144655326,-2.779397677,-5.453825359,-1.284176228,1.707125045,-1.776496191,-2.94188748,1.279378107,-0.0978313618,-4.118851265,-2.487626554,-0.0812935377,0.877938596
0,0,0,1,0,0,3.414141526,4.69667067,6.088664279,2.280035545,4.249014708,5.39762974,2.579791105,2.698700505,4.051376386,2.763450516,-0.211760349,2.623719324,-0.826913127,-0.214118506,1.981814432,4.443426687,3.37998586,0.950608207,8.190825308,2.860654663,0.200181522,-0.616577813,-3.907625205,-2.485450073,-7.224923537,3.06036225,-4.539532376,-8.214423552,-1.598971375,0.504008631,1.655577987,-1.138737944,2.49394713,-1.094608657,4.751106854,1.177408913,-0.588752792,-3.252495591,-6.819735861,-3.716258095,0.578532983,-1.895266119,-1.239252951,-5.355745752,-3.260798329,-6.200483836,3.973507461,2.460389706,1.900821098,3.198880465,-3.620200274,-0.942750463,0.333255114,-3.51156871,2.576852802,-4.085789325,1.2413182,1.605648042,0.139899405,-8.264499128,-6.398188576,5.585029655,-3.382928258,-2.111668932,-0.77317263,-2.69624155,-5.122063503,-2.42534702,-2.60276934,-1.343691728,-1.026317463,-0.993228725,-1.470301169,-6.272794523,1.166418104,-0.390419683,-2.018544062,-1.657901783,2.465104848,0.795401073,-4.254973192,1.84935927,2.115230262,5.25191047,0.0657791558,0.912913208,1.100715296,2.368995706,-3.169485173,-4.164458796,0.669092107,0.165056829,2.551490731,-3.965506508,2.874278931,8.601301759,7.265741584,3.237681336,2.566991866,-2.857344744,0.718493064,-0.637611205,4.311753022,5.859935264,-0.523079091
0,0,1,0,0,0,-0.460911332,-0.795876889,-2.099919743,-0.767506986,2.448139188,1.121474987,-4.753949689,1.402008501,-2.217160217,4.091359348,-1.557581474,0.758185676,-3.115163975,-0.917015702,4.075470525,2.223481234,7.049109789,2.185170687,-0.615211996,-1.083848536,1.62470822,6.000010236,7.600485355,1.179794428,1.918163411,4.695134766,-2.702074436,5.37421962,2.844952058,5.934740267,-0.71625149,3.985869198,2.251951626,1.673569181,6.379848367,1.732709498,2.54895107,0.968275649,2.398457659,0.368677346,-0.782201257,-0.668416437,4.698782403,4.796616746,1.632683838,-3.253495208,1.507195701,2.815510908,-6.594561607,-4.687804937,0.790936269,-2.725628962,-0.666690441,-1.001667766,-0.664963148,-5.139550937,-1.860244177,0.707751945,-0.552075785,-1.584883756,-4.856941766,-1.265772844,-3.813447685,-6.264713464,-4.457948109,4.569318049,0.0383970852,-6.745780442,-6.165832422,-0.366265131,-0.449839567,0.591400134,-5.726894239,-5.987856542,-5.415571583,-4.478251319,-2.60136035,-6.124349389,-9.626074169,-3.744792994,-2.100119505,-6.064371709,-3.232969411,-6.690634835,-1.482945193,-2.932160252,-1.921575856,-2.894168566,6.306641629,-5.362900867,-1.422579207,-4.41947696,-0.812209832,-1.67417881,-0.0309350546,-1.587097213,3.749420935,-4.284207596,-6.354396574,-3.816465687,-0.498905257,-3.548025659,0.388574693,-1.79798698,-6.687599065
1,0,0,0,0,0,-2.783660883,3.34754545,-0.393013516,0.668731251,3.1217301,2.012388392,1.825510969,2.951408287,5.384012874,2.569289481,0.537089728,5.703086417,1.610559249,2.577795962,-6.6957536,5.192681306,-3.926156355,0.756443883,-1.585651244,1.428760964,1.663481978,-1.81739852,8.655996002,-2.893362242,1.46533512,3.556354239,-1.03486088,4.669817732,1.294556917,1.496960826,2.834064035,0.468297658,4.826303934,-5.540402906,-0.616377713,-0.362447856,2.813709094,-3.922818034,0.781549856,1.555710572,1.088635949,1.309672632,5.958842682,-0.676330522,0.448087205,-0.906427009,5.974810821,10.4229969,-4.247590313,1.129666245,0.691724773,5.984330311,3.886537204,-2.988699379,3.402514604,0.151486437,0.204885664,-0.802772626,-7.391161022,2.046566403,-7.374060174,1.018922107,-3.532506103,0.884513843,3.603817386,-0.916982038,1.488959459,2.35992825,3.068800446,1.168893325,-1.07504231,4.928567992,-1.729764632,-6.61595888,-1.416803973,0.297779612,-6.595932594,0.813166187,0.19675321,0.802885986,1.113951793,-5.303069444,-2.27634408,-3.065663405,-3.120056057,-3.345617619,6.065848281,0.247276448,0.648885502,-3.498642639,1.817224407,3.205914161,-5.098204395,0.51962708,-1.792112959,-3.249793121,0.994688643,1.853861312,2.961787014,-0.150210335,-5.410155415,0.365530919,-1.906908634,4.736837317,0.235823976
0,1,0,0,0,0,-0.528892363,0.527546331,1.522514722,7.427797405,6.799689668,0.896754273,-4.912862763,2.347790449,1.115067972,1.113188192,5.612456968,3.239573025,1.657404761,-5.76977319,-0.142546632,-2.185099334,0.730482481,1.360672544,5.498490977,-1.461711649,-2.385296837,3.128356829,-0.520809972,1.195192499,4.867677919,4.415358883,4.581666889,-2.050185144,-0.419105266,-4.419648925,2.592887797,4.713115412,1.454597878,1.804517551,0.846045301,0.803504558,-2.110323368,1.343291963,-0.897816439,-1.838554284,-0.707088427,-4.720373841,0.78450103,-3.056475798,-3.213220165,0.0331948601,-1.112624164,-0.610606029,-5.641558013,-7.563914926,1.707363693,-1.05526926,-0.98651143,-2.937670674,1.012712032,-1.351945986,-4.316230241,-3.907071925,-1.897252613,1.292375418,-2.752304986,-2.491284863,0.0766404036,3.440009215,-0.776589928,-0.345023716,3.610572989,-2.972866392,-4.881425444,1.29044707,5.124579385,-1.233506909,0.411803825,3.866684982,-1.562416799,1.463180187,0.0897983653,-0.368669643,-2.47685925,-5.205912591,2.778180244,2.258123623,-1.969131271,-2.121820056,1.72548085,1.71902295,3.242911778,2.702083069,3.024388627,2.345309497,1.190451273,-2.368888455,3.414279998,2.38847267,-0.205659157,2.009097686,0.887452074,1.701375181,4.868976307,1.547439997,-0.0371028504,-2.610989627,6.950647597,-0.780538389,4.812359163
0,1,0,0,0,0,4.208457542,0.708045271,-5.880863334,8.279170223,-3.585087369,-1.175891549,5.525978934,-1.026700667,1.210448328,-4.859738821,4.263018535,6.024627052,-3.848500396,-2.185690918,5.010197272,-4.512907758,4.801606145,-0.868530792,3.212895258,-4.621442074,-0.900616991,5.161391369,4.387306211,2.938007908,3.024580389,0.206110751,-4.867711738,0.663010456,-3.449120252,0.753845607,3.787729304,2.446728716,-0.0761723313,5.255082273,-5.793469452,0.930813712,-0.946985029,-3.495751069,-1.154872872,-2.084551078,1.404979684,-2.994108765,0.540045543,-5.712775497,-0.399035498,2.161321706,-5.520276061,-2.159801298,-0.360167817,5.0341248,1.599611062,4.071455972,-2.48224738,2.174344883,0.742634146,-3.486869825,1.398393337,-0.900534574,-3.517436621,-2.345927811,-0.264536089,2.030428067,0.200746293,-0.430385883,-0.622129134,-0.474895836,2.704312513,1.94944081,-4.855295292,3.493189191,6.251179471,3.725604799,0.0983599144,1.060516852,0.402609672,-3.234381062,-5.30824478,0.958363204,3.435702065,6.939602495,3.054482837,2.467075856,0.401598445,0.649678095,0.773985756,3.433677079,4.179756725,-2.151495135,2.880369815,2.156143654,-1.518328384,3.067331909,-1.272885418,1.86814865,-4.139574191,2.412835802,-7.138082522,5.647845757,0.99341398,-5.403423568,-2.546973439,-0.0792898507,-2.471834191,0.139374778,3.04330484
1,0,0,0,0,0,1.770757176,0.885221071,-3.221431774,-0.571945539,3.650418775,-0.438909427,0.193182474,6.053791321,-0.707179093,1.28403301,6.310880738,0.658089083,1.831477887,3.263091116,-5.090588699,3.098806686,2.693338978,-3.131006332,0.0956983134,-0.876677138,-0.451789318,1.030375001,0.689438908,-3.406006405,8.15690051,-4.516275706,-2.300041679,2.492112843,2.645806544,1.890742378,4.095681169,-0.656528222,-3.92806062,-1.216996089,2.637298155,-2.907987112,0.152541147,4.782058107,-4.630051266,-4.511098735,-3.252758271,6.334225366,1.343484359,3.256860717,0.609610183,1.572802457,-5.591833166,-0.469799096,-6.050279991,-2.696237458,-1.589848003,2.587194814,6.173915405,4.171140548,-2.497014433,6.830534232,-3.444827637,0.307464463,-4.033268361,0.91267762,0.519093457,1.850587378,-0.475859416,-5.064976142,-2.868737131,3.354991124,-3.145147763,1.577255578,-6.38946878,-1.441792447,-3.536762226,-1.402939644,-1.796605507,0.446883037,-2.241940315,1.115357554,-1.934770633,-1.95102873,-3.493727704,0.510909755,-0.125350315,-0.97811528,-2.298796075,-6.434587908,-3.659497995,2.975761266,-3.88983807,3.178436885,2.672702813,-3.263296726,-6.871247686,-0.817475038,5.115860916,0.439933096,-1.959474515,-1.398187036,-5.475781998,1.200069152,-2.879504317,-0.548614922,4.674229688,0.0846539051,10.41781197,1.469354401,-0.28422668
0,1,0,0,0,0,1.769545783,7.76094611,1.488063837,0.888917944,-0.587260516,-0.998953004,-3.216187471,-0.0813298717,-7.061393061,-5.365507826,-0.363712392,-1.636828138,-1.125132788,2.298757449,-0.513715512,-0.638063893,1.888227283,3.300431709,-4.786699764,-3.696238963,-1.529290655,2.664585769,4.074455423,0.196989853,1.402867649,1.176764051,-3.189067974,-3.494585791,-5.531543667,-0.801154803,-0.0370698994,3.602171519,1.992297952,-2.537563063,0.0394805759,-5.188956667,0.454269255,-1.564929406,-6.270231475,-2.862723078,1.428688648,-3.609944143,-1.375826681,0.361656607,-3.118989212,2.090487189,-2.29243786,7.755932244,2.664969444,-0.677539885,-3.659131878,2.590868786,-5.684995305,-5.457914695,0.548201176,0.860050003,3.258273585,-5.835189529,-2.950490374,-5.186110993,-0.152791167,0.0151756786,-2.944879537,5.045517635,-2.008741587,-4.033855247,0.225665088,-1.586474845,0.949618809,-1.354152269,1.795090934,-4.033315223,0.160545137,0.0520147061,1.764170954,1.071153036,4.927428493,6.708457428,-3.488041151,1.294273365,-1.704383526,3.963603,3.413464553,-1.230661584,3.013871048,5.352468977,-2.472694693,3.682062497,-0.65183189,-3.248112995,2.96339337,-5.624192389,-3.779768693,-1.033097447,2.962298675,-2.532156418,-1.870277069,3.362817803,2.270347447,1.958462027,2.282529307,8.154131241,-3.414511372,6.961798492,2.410236593
0,0,0,0,1,0,-1.739020795,-3.608281675,-2.14179911,-0.920863415,4.927731678,-0.611824521,5.242823594,2.604834947,-2.457934398,-4.138160303,5.10588484,-5.457650235,0.869770837,2.079749634,-0.968814182,4.148984476,-4.184720555,0.867407264,2.717185027,3.529412429,3.539773735,4.859377239,0.551690512,-2.788212175,-0.686048965,6.299694255,0.559397358,-4.447803751,3.636472306,-3.058206015,-1.030950289,-2.482138343,-0.0425454546,1.551466284,-0.00683507305,1.317433656,-0.337003223,0.645469713,-2.365784057,4.236476047,-3.604947505,-0.601604416,0.924052181,0.526938852,-3.260008266,0.456051346,1.969201469,0.658986493,-1.667966177,-5.323288395,2.932219203,-1.221806974,0.608758284,-4.648013111,-0.372323247,-1.014291052,3.825450919,3.962792016,-4.757602284,0.352454418,2.013166884,3.518516211,0.990824472,4.129226309,0.89524125,-1.418075992,1.114566171,2.702262029,-2.99138748,-0.55028323,-2.353967024,-1.531606024,7.955630562,3.066569709,-3.147179222,3.761004565,1.935971267,-6.654721873,0.0654818221,-5.776765024,-0.599627852,-4.101264535,-3.219607596,-1.16094785,2.74006517,0.901760604,3.004727241,-2.550893705,-1.324514424,0.034572625,0.638030709,-2.878360807,2.409533657,3.291512711,0.109230316,0.263815592,-2.473361121,-2.954800263,-0.729582322,3.029411708,-9.821620306,-1.143974182,1.135685409,-5.055045254,-3.754510729
